axis,start_time,end_time,duration_sec,peak_resid,label
Axis #6,2022-10-18 06:50:18.140000+00:00,2022-10-18 06:50:18.140000+00:00,0.0,4.9168,WARNING
Axis #8,2022-10-18 06:50:40.832000+00:00,2022-10-18 06:50:40.832000+00:00,0.0,1.3232,WARNING
Axis #8,2022-10-18 06:50:52.178000+00:00,2022-10-18 06:50:52.178000+00:00,0.0,0.8273,WARNING
Axis #1,2022-10-18 06:51:14.870000+00:00,2022-10-18 06:51:14.870000+00:00,0.0,4.57,WARNING
Axis #6,2022-10-18 06:51:14.870000+00:00,2022-10-18 06:51:16.761000+00:00,1.89,4.4401,WARNING
Axis #2,2022-10-18 06:51:22.434000+00:00,2022-10-18 06:51:22.434000+00:00,0.0,15.0107,WARNING
Axis #4,2022-10-18 06:51:33.780000+00:00,2022-10-18 06:51:33.780000+00:00,0.0,2.9929,WARNING
Axis #1,2022-10-18 06:51:41.344000+00:00,2022-10-18 06:51:41.344000+00:00,0.0,4.9278,WARNING
Axis #3,2022-10-18 06:51:54.581000+00:00,2022-10-18 06:51:54.581000+00:00,0.0,11.3267,WARNING
Axis #7,2022-10-18 06:51:56.472000+00:00,2022-10-18 06:51:56.472000+00:00,0.0,5.5073,WARNING
Axis #7,2022-10-18 06:52:17.273000+00:00,2022-10-18 06:52:17.273000+00:00,0.0,4.6316,WARNING
Axis #3,2022-10-18 06:52:21.055000+00:00,2022-10-18 06:52:21.055000+00:00,0.0,10.5433,WARNING
Axis #2,2022-10-18 06:52:32.401000+00:00,2022-10-18 06:52:32.401000+00:00,0.0,17.2095,WARNING
Axis #4,2022-10-18 06:52:36.183000+00:00,2022-10-18 06:52:36.183000+00:00,0.0,4.173,WARNING
Axis #2,2022-10-18 06:52:45.638000+00:00,2022-10-18 06:52:45.638000+00:00,0.0,17.5896,WARNING
Axis #4,2022-10-18 06:52:47.529000+00:00,2022-10-18 06:52:47.529000+00:00,0.0,3.1045,WARNING
Axis #7,2022-10-18 06:52:51.311000+00:00,2022-10-18 06:52:51.311000+00:00,0.0,5.0478,WARNING
Axis #8,2022-10-18 06:52:58.875000+00:00,2022-10-18 06:52:58.875000+00:00,0.0,0.9194,WARNING
Axis #8,2022-10-18 06:53:15.894000+00:00,2022-10-18 06:53:15.894000+00:00,0.0,0.944,WARNING
Axis #8,2022-10-18 06:53:42.368000+00:00,2022-10-18 06:53:42.368000+00:00,0.0,0.8366,WARNING
Axis #3,2022-10-18 06:53:51.823000+00:00,2022-10-18 06:53:51.823000+00:00,0.0,13.9852,WARNING
Axis #6,2022-10-18 06:53:51.823000+00:00,2022-10-18 06:53:51.823000+00:00,0.0,4.5841,WARNING
Axis #6,2022-10-18 06:54:01.278000+00:00,2022-10-18 06:54:01.278000+00:00,0.0,5.0576,WARNING
Axis #6,2022-10-18 06:54:12.624000+00:00,2022-10-18 06:54:12.624000+00:00,0.0,3.6449,WARNING
Axis #6,2022-10-18 06:54:23.970000+00:00,2022-10-18 06:54:23.970000+00:00,0.0,4.1109,WARNING
Axis #8,2022-10-18 06:55:09.354000+00:00,2022-10-18 06:55:09.354000+00:00,0.0,0.9879,WARNING
Axis #6,2022-10-18 06:55:22.591000+00:00,2022-10-18 06:55:22.591000+00:00,0.0,3.8619,WARNING
Axis #5,2022-10-18 06:55:26.373000+00:00,2022-10-18 06:55:26.373000+00:00,0.0,4.8806,WARNING
Axis #1,2022-10-18 06:55:47.174000+00:00,2022-10-18 06:55:47.174000+00:00,0.0,5.1856,WARNING
Axis #6,2022-10-18 06:55:56.629000+00:00,2022-10-18 06:55:56.629000+00:00,0.0,3.8691,WARNING
Axis #1,2022-10-18 06:56:09.866000+00:00,2022-10-18 06:56:09.866000+00:00,0.0,4.9572,WARNING
Axis #4,2022-10-18 06:56:11.757000+00:00,2022-10-18 06:56:11.757000+00:00,0.0,3.0442,WARNING
Axis #5,2022-10-18 06:56:19.321000+00:00,2022-10-18 06:56:19.321000+00:00,0.0,5.8082,WARNING
Axis #2,2022-10-18 06:56:24.994000+00:00,2022-10-18 06:56:24.994000+00:00,0.0,16.5086,WARNING
Axis #5,2022-10-18 06:56:28.776000+00:00,2022-10-18 06:56:28.776000+00:00,0.0,4.4042,WARNING
Axis #2,2022-10-18 06:56:30.667000+00:00,2022-10-18 06:56:30.667000+00:00,0.0,20.2825,WARNING
Axis #1,2022-10-18 06:56:51.468000+00:00,2022-10-18 06:56:51.468000+00:00,0.0,4.2637,WARNING
Axis #3,2022-10-18 06:56:59.032000+00:00,2022-10-18 06:56:59.032000+00:00,0.0,11.1124,WARNING
Axis #6,2022-10-18 06:57:12.269000+00:00,2022-10-18 06:57:12.269000+00:00,0.0,4.2206,WARNING
Axis #6,2022-10-18 06:57:17.942000+00:00,2022-10-18 06:57:17.942000+00:00,0.0,3.6597,WARNING
Axis #3,2022-10-18 06:57:25.506000+00:00,2022-10-18 06:57:25.506000+00:00,0.0,10.2585,WARNING
Axis #7,2022-10-18 06:57:50.089000+00:00,2022-10-18 06:57:50.089000+00:00,0.0,5.1893,WARNING
Axis #6,2022-10-18 06:58:07.108000+00:00,2022-10-18 06:58:07.108000+00:00,0.0,4.6322,WARNING
Axis #3,2022-10-18 06:58:12.781000+00:00,2022-10-18 06:58:12.781000+00:00,0.0,12.2863,WARNING
Axis #3,2022-10-18 06:58:35.473000+00:00,2022-10-18 06:58:35.473000+00:00,0.0,12.252,WARNING
Axis #6,2022-10-18 06:58:35.473000+00:00,2022-10-18 06:58:35.473000+00:00,0.0,3.873,WARNING
Axis #7,2022-10-18 06:58:56.274000+00:00,2022-10-18 06:58:56.274000+00:00,0.0,5.2694,WARNING
Axis #6,2022-10-18 06:59:45.440000+00:00,2022-10-18 06:59:45.440000+00:00,0.0,3.9959,WARNING
Axis #4,2022-10-18 06:59:49.222000+00:00,2022-10-18 06:59:49.222000+00:00,0.0,5.1455,WARNING
Axis #4,2022-10-18 06:59:53.004000+00:00,2022-10-18 06:59:53.004000+00:00,0.0,3.2241,WARNING
Axis #8,2022-10-18 06:59:56.786000+00:00,2022-10-18 06:59:56.786000+00:00,0.0,1.2,WARNING
Axis #7,2022-10-18 07:00:04.350000+00:00,2022-10-18 07:00:04.350000+00:00,0.0,4.7961,WARNING
Axis #2,2022-10-18 07:00:10.023000+00:00,2022-10-18 07:00:10.023000+00:00,0.0,14.1909,WARNING
Axis #6,2022-10-18 07:00:49.734000+00:00,2022-10-18 07:00:49.734000+00:00,0.0,5.1892,WARNING
Axis #4,2022-10-18 07:01:31.336000+00:00,2022-10-18 07:01:31.336000+00:00,0.0,3.6334,WARNING
Axis #3,2022-10-18 07:01:40.791000+00:00,2022-10-18 07:01:40.791000+00:00,0.0,12.391,WARNING
Axis #8,2022-10-18 07:01:48.355000+00:00,2022-10-18 07:01:48.355000+00:00,0.0,0.9389,WARNING
Axis #7,2022-10-18 07:01:55.919000+00:00,2022-10-18 07:01:55.919000+00:00,0.0,4.5017,WARNING
Axis #3,2022-10-18 07:02:07.265000+00:00,2022-10-18 07:02:07.265000+00:00,0.0,10.7544,WARNING
Axis #7,2022-10-18 07:02:11.047000+00:00,2022-10-18 07:02:12.938000+00:00,1.89,5.1228,WARNING
Axis #1,2022-10-18 07:02:16.720000+00:00,2022-10-18 07:02:16.720000+00:00,0.0,4.9395,WARNING
Axis #8,2022-10-18 07:02:18.611000+00:00,2022-10-18 07:02:18.611000+00:00,0.0,0.8501,WARNING
Axis #6,2022-10-18 07:02:20.502000+00:00,2022-10-18 07:02:20.502000+00:00,0.0,4.9457,WARNING
Axis #5,2022-10-18 07:02:56.431000+00:00,2022-10-18 07:02:56.431000+00:00,0.0,5.3424,WARNING
Axis #5,2022-10-18 07:03:07.777000+00:00,2022-10-18 07:03:07.777000+00:00,0.0,5.4609,WARNING
Axis #3,2022-10-18 07:03:09.668000+00:00,2022-10-18 07:03:09.668000+00:00,0.0,10.8268,WARNING
Axis #6,2022-10-18 07:03:22.905000+00:00,2022-10-18 07:03:22.905000+00:00,0.0,3.6885,WARNING
Axis #1,2022-10-18 07:03:47.488000+00:00,2022-10-18 07:03:47.488000+00:00,0.0,4.5105,WARNING
Axis #2,2022-10-18 07:04:02.616000+00:00,2022-10-18 07:04:02.616000+00:00,0.0,16.5743,WARNING
Axis #6,2022-10-18 07:04:06.398000+00:00,2022-10-18 07:04:06.398000+00:00,0.0,4.4583,WARNING
Axis #8,2022-10-18 07:04:21.526000+00:00,2022-10-18 07:04:21.526000+00:00,0.0,1.4564,WARNING
Axis #3,2022-10-18 07:04:30.981000+00:00,2022-10-18 07:04:30.981000+00:00,0.0,10.482,WARNING
Axis #8,2022-10-18 07:04:36.654000+00:00,2022-10-18 07:04:36.654000+00:00,0.0,1.1085,WARNING
Axis #5,2022-10-18 07:04:42.327000+00:00,2022-10-18 07:04:42.327000+00:00,0.0,4.32,WARNING
Axis #3,2022-10-18 07:04:51.782000+00:00,2022-10-18 07:04:51.782000+00:00,0.0,10.1231,WARNING
Axis #2,2022-10-18 07:05:06.910000+00:00,2022-10-18 07:05:06.910000+00:00,0.0,14.81,WARNING
Axis #5,2022-10-18 07:05:22.038000+00:00,2022-10-18 07:05:22.038000+00:00,0.0,4.2778,WARNING
Axis #5,2022-10-18 07:05:29.602000+00:00,2022-10-18 07:05:29.602000+00:00,0.0,5.1991,WARNING
Axis #2,2022-10-18 07:05:46.621000+00:00,2022-10-18 07:05:46.621000+00:00,0.0,17.5071,WARNING
Axis #5,2022-10-18 07:05:50.403000+00:00,2022-10-18 07:05:50.403000+00:00,0.0,6.7724,WARNING
Axis #6,2022-10-18 07:05:57.967000+00:00,2022-10-18 07:05:57.967000+00:00,0.0,4.4608,WARNING
Axis #2,2022-10-18 07:06:28.223000+00:00,2022-10-18 07:06:28.223000+00:00,0.0,14.2946,WARNING
Axis #7,2022-10-18 07:06:41.460000+00:00,2022-10-18 07:06:43.351000+00:00,1.89,5.2938,WARNING
Axis #5,2022-10-18 07:06:45.242000+00:00,2022-10-18 07:06:45.242000+00:00,0.0,4.7328,WARNING
Axis #7,2022-10-18 07:06:58.479000+00:00,2022-10-18 07:06:58.479000+00:00,0.0,4.2869,WARNING
Axis #7,2022-10-18 07:07:07.934000+00:00,2022-10-18 07:07:07.934000+00:00,0.0,4.4418,WARNING
Axis #5,2022-10-18 07:07:11.716000+00:00,2022-10-18 07:07:11.716000+00:00,0.0,4.6361,WARNING
Axis #5,2022-10-18 07:07:19.280000+00:00,2022-10-18 07:07:19.280000+00:00,0.0,4.8324,WARNING
Axis #4,2022-10-18 07:07:21.171000+00:00,2022-10-18 07:07:21.171000+00:00,0.0,3.8633,WARNING
Axis #6,2022-10-18 07:07:23.062000+00:00,2022-10-18 07:07:23.062000+00:00,0.0,4.6705,WARNING
Axis #2,2022-10-18 07:07:30.626000+00:00,2022-10-18 07:07:30.626000+00:00,0.0,14.3225,WARNING
Axis #8,2022-10-18 07:07:40.081000+00:00,2022-10-18 07:07:40.081000+00:00,0.0,1.1104,WARNING
Axis #3,2022-10-18 07:08:02.773000+00:00,2022-10-18 07:08:02.773000+00:00,0.0,9.963,WARNING
Axis #2,2022-10-18 07:08:12.228000+00:00,2022-10-18 07:08:12.228000+00:00,0.0,17.9547,WARNING
Axis #3,2022-10-18 07:08:27.356000+00:00,2022-10-18 07:08:27.356000+00:00,0.0,14.6891,WARNING
Axis #8,2022-10-18 07:08:29.247000+00:00,2022-10-18 07:08:29.247000+00:00,0.0,0.9003,WARNING
Axis #6,2022-10-18 07:08:46.266000+00:00,2022-10-18 07:08:46.266000+00:00,0.0,5.4536,WARNING
Axis #8,2022-10-18 07:08:46.266000+00:00,2022-10-18 07:08:46.266000+00:00,0.0,0.8575,WARNING
Axis #6,2022-10-18 07:09:22.195000+00:00,2022-10-18 07:09:22.195000+00:00,0.0,4.9121,WARNING
Axis #1,2022-10-18 07:09:25.977000+00:00,2022-10-18 07:09:25.977000+00:00,0.0,5.7659,WARNING
Axis #5,2022-10-18 07:09:31.650000+00:00,2022-10-18 07:09:31.650000+00:00,0.0,4.3215,WARNING
Axis #8,2022-10-18 07:09:58.124000+00:00,2022-10-18 07:09:58.124000+00:00,0.0,0.8696,WARNING
Axis #2,2022-10-18 07:10:05.688000+00:00,2022-10-18 07:10:05.688000+00:00,0.0,18.4089,WARNING
Axis #5,2022-10-18 07:10:05.688000+00:00,2022-10-18 07:10:05.688000+00:00,0.0,4.2496,WARNING
Axis #3,2022-10-18 07:10:28.380000+00:00,2022-10-18 07:10:28.380000+00:00,0.0,9.9991,WARNING
Axis #5,2022-10-18 07:10:43.508000+00:00,2022-10-18 07:10:43.508000+00:00,0.0,4.9269,WARNING
Axis #7,2022-10-18 07:10:45.399000+00:00,2022-10-18 07:10:45.399000+00:00,0.0,4.409,WARNING
Axis #5,2022-10-18 07:10:52.963000+00:00,2022-10-18 07:10:52.963000+00:00,0.0,4.4899,WARNING
Axis #3,2022-10-18 07:11:02.418000+00:00,2022-10-18 07:11:02.418000+00:00,0.0,11.1375,WARNING
Axis #8,2022-10-18 07:11:23.219000+00:00,2022-10-18 07:11:23.219000+00:00,0.0,0.8795,WARNING
Axis #5,2022-10-18 07:11:32.674000+00:00,2022-10-18 07:11:32.674000+00:00,0.0,4.4451,WARNING
Axis #7,2022-10-18 07:11:49.693000+00:00,2022-10-18 07:11:49.693000+00:00,0.0,4.3592,WARNING
Axis #8,2022-10-18 07:11:59.148000+00:00,2022-10-18 07:11:59.148000+00:00,0.0,1.1821,WARNING
Axis #4,2022-10-18 07:12:16.167000+00:00,2022-10-18 07:12:16.167000+00:00,0.0,3.1188,WARNING
Axis #6,2022-10-18 07:12:29.404000+00:00,2022-10-18 07:12:29.404000+00:00,0.0,4.051,WARNING
Axis #7,2022-10-18 07:12:35.077000+00:00,2022-10-18 07:12:35.077000+00:00,0.0,6.1755,WARNING
Axis #1,2022-10-18 07:13:05.333000+00:00,2022-10-18 07:13:05.333000+00:00,0.0,4.3853,WARNING
Axis #2,2022-10-18 07:13:26.134000+00:00,2022-10-18 07:13:26.134000+00:00,0.0,14.0433,WARNING
Axis #6,2022-10-18 07:13:28.025000+00:00,2022-10-18 07:13:28.025000+00:00,0.0,4.9186,WARNING
Axis #1,2022-10-18 07:14:13.409000+00:00,2022-10-18 07:14:13.409000+00:00,0.0,4.4306,WARNING
Axis #3,2022-10-18 07:14:13.409000+00:00,2022-10-18 07:14:13.409000+00:00,0.0,17.6432,WARNING
Axis #5,2022-10-18 07:14:15.300000+00:00,2022-10-18 07:14:15.300000+00:00,0.0,4.1661,WARNING
Axis #3,2022-10-18 07:14:19.082000+00:00,2022-10-18 07:14:19.082000+00:00,0.0,12.4101,WARNING
Axis #2,2022-10-18 07:14:26.646000+00:00,2022-10-18 07:14:26.646000+00:00,0.0,17.0878,WARNING
Axis #5,2022-10-18 07:14:36.101000+00:00,2022-10-18 07:14:37.992000+00:00,1.89,5.6337,WARNING
Axis #2,2022-10-18 07:14:37.992000+00:00,2022-10-18 07:14:37.992000+00:00,0.0,19.5336,WARNING
Axis #7,2022-10-18 07:14:45.556000+00:00,2022-10-18 07:14:45.556000+00:00,0.0,5.0128,WARNING
Axis #2,2022-10-18 07:14:47.447000+00:00,2022-10-18 07:14:47.447000+00:00,0.0,18.7311,WARNING
Axis #6,2022-10-18 07:14:47.447000+00:00,2022-10-18 07:14:47.447000+00:00,0.0,4.8514,WARNING
Axis #2,2022-10-18 07:14:55.011000+00:00,2022-10-18 07:14:55.011000+00:00,0.0,15.0672,WARNING
Axis #6,2022-10-18 07:14:58.793000+00:00,2022-10-18 07:14:58.793000+00:00,0.0,4.1106,WARNING
Axis #4,2022-10-18 07:15:00.684000+00:00,2022-10-18 07:15:00.684000+00:00,0.0,3.3319,WARNING
Axis #7,2022-10-18 07:15:06.357000+00:00,2022-10-18 07:15:06.357000+00:00,0.0,4.4545,WARNING
Axis #8,2022-10-18 07:15:08.248000+00:00,2022-10-18 07:15:08.248000+00:00,0.0,0.8555,WARNING
Axis #6,2022-10-18 07:15:21.485000+00:00,2022-10-18 07:15:21.485000+00:00,0.0,3.8049,WARNING
Axis #7,2022-10-18 07:15:29.049000+00:00,2022-10-18 07:15:29.049000+00:00,0.0,4.3617,WARNING
Axis #4,2022-10-18 07:15:32.831000+00:00,2022-10-18 07:15:32.831000+00:00,0.0,3.2703,WARNING
Axis #8,2022-10-18 07:15:46.068000+00:00,2022-10-18 07:15:46.068000+00:00,0.0,0.8554,WARNING
Axis #8,2022-10-18 07:15:49.850000+00:00,2022-10-18 07:15:49.850000+00:00,0.0,0.9119,WARNING
Axis #7,2022-10-18 07:15:55.523000+00:00,2022-10-18 07:15:55.523000+00:00,0.0,4.6793,WARNING
Axis #1,2022-10-18 07:16:01.196000+00:00,2022-10-18 07:16:01.196000+00:00,0.0,5.6336,WARNING
Axis #1,2022-10-18 07:16:08.760000+00:00,2022-10-18 07:16:08.760000+00:00,0.0,4.6627,WARNING
Axis #8,2022-10-18 07:16:08.760000+00:00,2022-10-18 07:16:08.760000+00:00,0.0,0.8798,WARNING
Axis #6,2022-10-18 07:16:16.324000+00:00,2022-10-18 07:16:16.324000+00:00,0.0,6.9959,WARNING
Axis #1,2022-10-18 07:16:18.215000+00:00,2022-10-18 07:16:18.215000+00:00,0.0,4.275,WARNING
Axis #4,2022-10-18 07:16:18.215000+00:00,2022-10-18 07:16:18.215000+00:00,0.0,3.2667,WARNING
Axis #3,2022-10-18 07:16:35.234000+00:00,2022-10-18 07:16:35.234000+00:00,0.0,14.5243,WARNING
Axis #1,2022-10-18 07:16:54.144000+00:00,2022-10-18 07:16:54.144000+00:00,0.0,5.1947,WARNING
Axis #4,2022-10-18 07:16:56.035000+00:00,2022-10-18 07:16:56.035000+00:00,0.0,3.4951,WARNING
Axis #1,2022-10-18 07:17:14.945000+00:00,2022-10-18 07:17:14.945000+00:00,0.0,5.108,WARNING
Axis #6,2022-10-18 07:17:16.836000+00:00,2022-10-18 07:17:16.836000+00:00,0.0,3.7268,WARNING
Axis #1,2022-10-18 07:17:18.727000+00:00,2022-10-18 07:17:18.727000+00:00,0.0,4.9291,WARNING
Axis #7,2022-10-18 07:17:22.509000+00:00,2022-10-18 07:17:22.509000+00:00,0.0,4.6833,WARNING
Axis #5,2022-10-18 07:17:26.291000+00:00,2022-10-18 07:17:26.291000+00:00,0.0,4.8398,WARNING
Axis #5,2022-10-18 07:17:48.983000+00:00,2022-10-18 07:17:48.983000+00:00,0.0,4.3226,WARNING
Axis #1,2022-10-18 07:18:04.111000+00:00,2022-10-18 07:18:04.111000+00:00,0.0,4.3449,WARNING
Axis #2,2022-10-18 07:18:13.566000+00:00,2022-10-18 07:18:13.566000+00:00,0.0,16.5317,WARNING
Axis #6,2022-10-18 07:18:17.348000+00:00,2022-10-18 07:18:17.348000+00:00,0.0,6.0447,WARNING
Axis #2,2022-10-18 07:18:24.912000+00:00,2022-10-18 07:18:24.912000+00:00,0.0,14.1198,WARNING
Axis #3,2022-10-18 07:18:34.367000+00:00,2022-10-18 07:18:34.367000+00:00,0.0,10.1788,WARNING
Axis #6,2022-10-18 07:18:41.931000+00:00,2022-10-18 07:18:41.931000+00:00,0.0,4.2452,WARNING
Axis #2,2022-10-18 07:19:06.514000+00:00,2022-10-18 07:19:06.514000+00:00,0.0,14.882,WARNING
Axis #3,2022-10-18 07:19:21.642000+00:00,2022-10-18 07:19:21.642000+00:00,0.0,15.8917,WARNING
Axis #4,2022-10-18 07:19:27.315000+00:00,2022-10-18 07:19:27.315000+00:00,0.0,4.9227,WARNING
Axis #7,2022-10-18 07:19:34.879000+00:00,2022-10-18 07:19:34.879000+00:00,0.0,4.2642,WARNING
Axis #6,2022-10-18 07:19:40.552000+00:00,2022-10-18 07:19:40.552000+00:00,0.0,4.1486,WARNING
Axis #8,2022-10-18 07:19:53.789000+00:00,2022-10-18 07:19:53.789000+00:00,0.0,0.9947,WARNING
Axis #4,2022-10-18 07:19:55.680000+00:00,2022-10-18 07:19:55.680000+00:00,0.0,3.1521,WARNING
Axis #2,2022-10-18 07:19:57.571000+00:00,2022-10-18 07:19:57.571000+00:00,0.0,14.7258,WARNING
Axis #3,2022-10-18 07:20:05.135000+00:00,2022-10-18 07:20:05.135000+00:00,0.0,11.428,WARNING
Axis #4,2022-10-18 07:20:14.590000+00:00,2022-10-18 07:20:14.590000+00:00,0.0,3.2114,WARNING
Axis #5,2022-10-18 07:20:22.154000+00:00,2022-10-18 07:20:22.154000+00:00,0.0,4.3068,WARNING
Axis #1,2022-10-18 07:20:35.391000+00:00,2022-10-18 07:20:35.391000+00:00,0.0,4.9478,WARNING
Axis #6,2022-10-18 07:20:35.391000+00:00,2022-10-18 07:20:35.391000+00:00,0.0,4.7204,WARNING
Axis #7,2022-10-18 07:20:35.391000+00:00,2022-10-18 07:20:35.391000+00:00,0.0,6.4745,WARNING
Axis #3,2022-10-18 07:20:48.628000+00:00,2022-10-18 07:20:48.628000+00:00,0.0,10.3156,WARNING
Axis #6,2022-10-18 07:21:01.865000+00:00,2022-10-18 07:21:03.756000+00:00,1.89,4.2852,WARNING
Axis #8,2022-10-18 07:21:05.647000+00:00,2022-10-18 07:21:05.647000+00:00,0.0,0.8695,WARNING
Axis #2,2022-10-18 07:21:07.538000+00:00,2022-10-18 07:21:07.538000+00:00,0.0,13.732,WARNING
Axis #6,2022-10-18 07:21:09.429000+00:00,2022-10-18 07:21:09.429000+00:00,0.0,4.2239,WARNING
Axis #5,2022-10-18 07:21:49.140000+00:00,2022-10-18 07:21:49.140000+00:00,0.0,4.1855,WARNING
Axis #7,2022-10-18 07:21:52.922000+00:00,2022-10-18 07:21:52.922000+00:00,0.0,4.2618,WARNING
Axis #2,2022-10-18 07:21:58.595000+00:00,2022-10-18 07:21:58.595000+00:00,0.0,17.3698,WARNING
Axis #6,2022-10-18 07:22:00.486000+00:00,2022-10-18 07:22:00.486000+00:00,0.0,4.8066,WARNING
Axis #5,2022-10-18 07:22:02.377000+00:00,2022-10-18 07:22:02.377000+00:00,0.0,4.4165,WARNING
Axis #1,2022-10-18 07:22:04.268000+00:00,2022-10-18 07:22:04.268000+00:00,0.0,5.0667,WARNING
Axis #4,2022-10-18 07:22:04.268000+00:00,2022-10-18 07:22:04.268000+00:00,0.0,2.9855,WARNING
Axis #1,2022-10-18 07:22:25.069000+00:00,2022-10-18 07:22:25.069000+00:00,0.0,4.854,WARNING
Axis #7,2022-10-18 07:22:51.543000+00:00,2022-10-18 07:22:51.543000+00:00,0.0,4.5432,WARNING
Axis #3,2022-10-18 07:23:00.998000+00:00,2022-10-18 07:23:00.998000+00:00,0.0,10.6289,WARNING
Axis #4,2022-10-18 07:23:14.235000+00:00,2022-10-18 07:23:14.235000+00:00,0.0,4.2377,WARNING
Axis #6,2022-10-18 07:23:25.581000+00:00,2022-10-18 07:23:25.581000+00:00,0.0,4.4527,WARNING
Axis #8,2022-10-18 07:23:25.581000+00:00,2022-10-18 07:23:25.581000+00:00,0.0,1.0887,WARNING
Axis #7,2022-10-18 07:23:27.472000+00:00,2022-10-18 07:23:27.472000+00:00,0.0,4.7752,WARNING
Axis #7,2022-10-18 07:23:40.709000+00:00,2022-10-18 07:23:40.709000+00:00,0.0,5.4941,WARNING
Axis #6,2022-10-18 07:23:55.837000+00:00,2022-10-18 07:23:55.837000+00:00,0.0,5.3734,WARNING
Axis #6,2022-10-18 07:24:01.510000+00:00,2022-10-18 07:24:01.510000+00:00,0.0,4.2311,WARNING
Axis #3,2022-10-18 07:24:10.965000+00:00,2022-10-18 07:24:10.965000+00:00,0.0,13.9421,WARNING
Axis #2,2022-10-18 07:24:16.638000+00:00,2022-10-18 07:24:16.638000+00:00,0.0,15.7474,WARNING
Axis #7,2022-10-18 07:24:46.894000+00:00,2022-10-18 07:24:46.894000+00:00,0.0,4.3727,WARNING
Axis #5,2022-10-18 07:24:52.567000+00:00,2022-10-18 07:24:52.567000+00:00,0.0,4.6426,WARNING
Axis #7,2022-10-18 07:25:13.368000+00:00,2022-10-18 07:25:13.368000+00:00,0.0,5.134,WARNING
Axis #8,2022-10-18 07:25:15.259000+00:00,2022-10-18 07:25:15.259000+00:00,0.0,1.1153,WARNING
Axis #3,2022-10-18 07:25:17.150000+00:00,2022-10-18 07:25:17.150000+00:00,0.0,11.4767,WARNING
Axis #5,2022-10-18 07:25:26.605000+00:00,2022-10-18 07:25:26.605000+00:00,0.0,4.5322,WARNING
Axis #4,2022-10-18 07:25:39.842000+00:00,2022-10-18 07:25:39.842000+00:00,0.0,4.8415,WARNING
Axis #5,2022-10-18 07:25:47.406000+00:00,2022-10-18 07:25:47.406000+00:00,0.0,4.6263,WARNING
Axis #8,2022-10-18 07:25:49.297000+00:00,2022-10-18 07:25:49.297000+00:00,0.0,0.8906,WARNING
Axis #1,2022-10-18 07:25:53.079000+00:00,2022-10-18 07:25:53.079000+00:00,0.0,5.5449,WARNING
Axis #8,2022-10-18 07:25:53.079000+00:00,2022-10-18 07:25:53.079000+00:00,0.0,0.9169,WARNING
Axis #2,2022-10-18 07:26:04.425000+00:00,2022-10-18 07:26:04.425000+00:00,0.0,14.4402,WARNING
Axis #4,2022-10-18 07:26:06.316000+00:00,2022-10-18 07:26:06.316000+00:00,0.0,4.3233,WARNING
Axis #5,2022-10-18 07:26:10.098000+00:00,2022-10-18 07:26:10.098000+00:00,0.0,4.7423,WARNING
Axis #1,2022-10-18 07:26:13.880000+00:00,2022-10-18 07:26:13.880000+00:00,0.0,4.7679,WARNING
Axis #8,2022-10-18 07:26:19.553000+00:00,2022-10-18 07:26:19.553000+00:00,0.0,1.203,WARNING
Axis #1,2022-10-18 07:26:27.117000+00:00,2022-10-18 07:26:27.117000+00:00,0.0,5.903,WARNING
Axis #7,2022-10-18 07:26:27.117000+00:00,2022-10-18 07:26:27.117000+00:00,0.0,5.6316,WARNING
Axis #2,2022-10-18 07:26:34.681000+00:00,2022-10-18 07:26:34.681000+00:00,0.0,19.132,WARNING
Axis #5,2022-10-18 07:26:36.572000+00:00,2022-10-18 07:26:36.572000+00:00,0.0,4.2904,WARNING
Axis #5,2022-10-18 07:26:40.354000+00:00,2022-10-18 07:26:40.354000+00:00,0.0,4.3536,WARNING
Axis #4,2022-10-18 07:26:44.136000+00:00,2022-10-18 07:26:44.136000+00:00,0.0,3.066,WARNING
Axis #4,2022-10-18 07:26:49.809000+00:00,2022-10-18 07:26:49.809000+00:00,0.0,3.986,WARNING
Axis #2,2022-10-18 07:26:53.591000+00:00,2022-10-18 07:26:53.591000+00:00,0.0,15.4522,WARNING
Axis #3,2022-10-18 07:26:53.591000+00:00,2022-10-18 07:26:53.591000+00:00,0.0,11.6119,WARNING
Axis #6,2022-10-18 07:26:55.482000+00:00,2022-10-18 07:26:55.482000+00:00,0.0,3.6273,WARNING
Axis #1,2022-10-18 07:27:25.738000+00:00,2022-10-18 07:27:25.738000+00:00,0.0,4.2471,WARNING
Axis #6,2022-10-18 07:27:25.738000+00:00,2022-10-18 07:27:25.738000+00:00,0.0,4.38,WARNING
Axis #1,2022-10-18 07:28:20.577000+00:00,2022-10-18 07:28:20.577000+00:00,0.0,4.3567,WARNING
Axis #1,2022-10-18 07:28:33.814000+00:00,2022-10-18 07:28:33.814000+00:00,0.0,5.663,WARNING
Axis #2,2022-10-18 07:28:33.814000+00:00,2022-10-18 07:28:33.814000+00:00,0.0,13.7489,WARNING
Axis #5,2022-10-18 07:28:43.269000+00:00,2022-10-18 07:28:43.269000+00:00,0.0,4.7493,WARNING
Axis #5,2022-10-18 07:28:52.724000+00:00,2022-10-18 07:28:52.724000+00:00,0.0,6.387,WARNING
Axis #3,2022-10-18 07:28:58.397000+00:00,2022-10-18 07:28:58.397000+00:00,0.0,12.8815,WARNING
